algorithm,environment,seed,state,action
stm,frozenlake_4x4,25,11,0
stm,frozenlake_4x4,25,12,0
stm,frozenlake_4x4,25,13,2
stm,frozenlake_4x4,25,14,2
stm,frozenlake_4x4,25,15,0
stm,frozenlake_4x4,26,0,2
stm,frozenlake_4x4,26,1,2
stm,frozenlake_4x4,26,2,1
stm,frozenlake_4x4,26,3,0
stm,frozenlake_4x4,26,4,1
stm,frozenlake_4x4,26,5,0
stm,frozenlake_4x4,26,6,1
stm,frozenlake_4x4,26,7,0
stm,frozenlake_4x4,26,8,2
stm,frozenlake_4x4,26,9,2
stm,frozenlake_4x4,26,10,1
stm,frozenlake_4x4,26,11,0
stm,frozenlake_4x4,26,12,0
stm,frozenlake_4x4,26,13,2
stm,frozenlake_4x4,26,14,2
stm,frozenlake_4x4,26,15,0
stm,frozenlake_4x4,27,0,2
stm,frozenlake_4x4,27,1,2
stm,frozenlake_4x4,27,2,1
stm,frozenlake_4x4,27,3,0
stm,frozenlake_4x4,27,4,1
stm,frozenlake_4x4,27,5,0
stm,frozenlake_4x4,27,6,1
stm,frozenlake_4x4,27,7,0
stm,frozenlake_4x4,27,8,2
stm,frozenlake_4x4,27,9,2
stm,frozenlake_4x4,27,10,1
stm,frozenlake_4x4,27,11,0
stm,frozenlake_4x4,27,12,0
stm,frozenlake_4x4,27,13,2
stm,frozenlake_4x4,27,14,2
stm,frozenlake_4x4,27,15,0
stm,frozenlake_4x4,28,0,2
stm,frozenlake_4x4,28,1,2
stm,frozenlake_4x4,28,2,1
stm,frozenlake_4x4,28,3,0
stm,frozenlake_4x4,28,4,1
stm,frozenlake_4x4,28,5,0
stm,frozenlake_4x4,28,6,1
stm,frozenlake_4x4,28,7,0
stm,frozenlake_4x4,28,8,2
stm,frozenlake_4x4,28,9,2
stm,frozenlake_4x4,28,10,1
stm,frozenlake_4x4,28,11,0
stm,frozenlake_4x4,28,12,0
stm,frozenlake_4x4,28,13,2
stm,frozenlake_4x4,28,14,2
stm,frozenlake_4x4,28,15,0
stm,frozenlake_4x4,29,0,1
stm,frozenlake_4x4,29,1,2
stm,frozenlake_4x4,29,2,1
stm,frozenlake_4x4,29,3,0
stm,frozenlake_4x4,29,4,1
stm,frozenlake_4x4,29,5,0
stm,frozenlake_4x4,29,6,1
stm,frozenlake_4x4,29,7,0
stm,frozenlake_4x4,29,8,2
stm,frozenlake_4x4,29,9,1
stm,frozenlake_4x4,29,10,1
stm,frozenlake_4x4,29,11,0
stm,frozenlake_4x4,29,12,0
stm,frozenlake_4x4,29,13,2
stm,frozenlake_4x4,29,14,2
stm,frozenlake_4x4,29,15,0
stm,frozenlake_8x8,0,0,2
stm,frozenlake_8x8,0,1,1
stm,frozenlake_8x8,0,2,2
stm,frozenlake_8x8,0,3,2
stm,frozenlake_8x8,0,4,1
stm,frozenlake_8x8,0,5,1
stm,frozenlake_8x8,0,6,1
stm,frozenlake_8x8,0,7,1
stm,frozenlake_8x8,0,8,2
stm,frozenlake_8x8,0,9,2
stm,frozenlake_8x8,0,10,2
stm,frozenlake_8x8,0,11,2
stm,frozenlake_8x8,0,12,2
stm,frozenlake_8x8,0,13,2
stm,frozenlake_8x8,0,14,1
stm,frozenlake_8x8,0,15,1
stm,frozenlake_8x8,0,16,2
stm,frozenlake_8x8,0,17,3
stm,frozenlake_8x8,0,18,3
stm,frozenlake_8x8,0,19,0
stm,frozenlake_8x8,0,20,2
stm,frozenlake_8x8,0,21,2
stm,frozenlake_8x8,0,22,1
stm,frozenlake_8x8,0,23,1
stm,frozenlake_8x8,0,24,3
stm,frozenlake_8x8,0,25,3
stm,frozenlake_8x8,0,26,3
stm,frozenlake_8x8,0,27,2
stm,frozenlake_8x8,0,28,3
stm,frozenlake_8x8,0,29,0
stm,frozenlake_8x8,0,30,2
stm,frozenlake_8x8,0,31,1
stm,frozenlake_8x8,0,32,3
stm,frozenlake_8x8,0,33,3
stm,frozenlake_8x8,0,34,3
stm,frozenlake_8x8,0,35,0
stm,frozenlake_8x8,0,36,3
stm,frozenlake_8x8,0,37,2
stm,frozenlake_8x8,0,38,2
stm,frozenlake_8x8,0,39,1
stm,frozenlake_8x8,0,40,2
stm,frozenlake_8x8,0,41,0
stm,frozenlake_8x8,0,42,0
stm,frozenlake_8x8,0,43,0
stm,frozenlake_8x8,0,44,3
stm,frozenlake_8x8,0,45,3
stm,frozenlake_8x8,0,46,0
stm,frozenlake_8x8,0,47,1
stm,frozenlake_8x8,0,48,2
stm,frozenlake_8x8,0,49,0
stm,frozenlake_8x8,0,50,0
stm,frozenlake_8x8,0,51,0
stm,frozenlake_8x8,0,52,0
stm,frozenlake_8x8,0,53,0
stm,frozenlake_8x8,0,54,0
stm,frozenlake_8x8,0,55,1
stm,frozenlake_8x8,0,56,2
stm,frozenlake_8x8,0,57,3
stm,frozenlake_8x8,0,58,2
stm,frozenlake_8x8,0,59,0
stm,frozenlake_8x8,0,60,0
stm,frozenlake_8x8,0,61,2
stm,frozenlake_8x8,0,62,0
stm,frozenlake_8x8,0,63,0
stm,frozenlake_8x8,1,0,2
stm,frozenlake_8x8,1,1,2
stm,frozenlake_8x8,1,2,2
stm,frozenlake_8x8,1,3,2
stm,frozenlake_8x8,1,4,1
stm,frozenlake_8x8,1,5,1
stm,frozenlake_8x8,1,6,1
stm,frozenlake_8x8,1,7,0
stm,frozenlake_8x8,1,8,3
stm,frozenlake_8x8,1,9,2
stm,frozenlake_8x8,1,10,2
stm,frozenlake_8x8,1,11,2
stm,frozenlake_8x8,1,12,2
stm,frozenlake_8x8,1,13,1
stm,frozenlake_8x8,1,14,2
stm,frozenlake_8x8,1,15,1
stm,frozenlake_8x8,1,16,2
stm,frozenlake_8x8,1,17,2
stm,frozenlake_8x8,1,18,3
stm,frozenlake_8x8,1,19,0
stm,frozenlake_8x8,1,20,2
stm,frozenlake_8x8,1,21,2
stm,frozenlake_8x8,1,22,2
stm,frozenlake_8x8,1,23,1
stm,frozenlake_8x8,1,24,2
stm,frozenlake_8x8,1,25,3
stm,frozenlake_8x8,1,26,3
stm,frozenlake_8x8,1,27,2
stm,frozenlake_8x8,1,28,3
stm,frozenlake_8x8,1,29,0
stm,frozenlake_8x8,1,30,1
stm,frozenlake_8x8,1,31,1
stm,frozenlake_8x8,1,32,1
stm,frozenlake_8x8,1,33,1
stm,frozenlake_8x8,1,34,1
stm,frozenlake_8x8,1,35,0
stm,frozenlake_8x8,1,36,3
stm,frozenlake_8x8,1,37,2
stm,frozenlake_8x8,1,38,2
stm,frozenlake_8x8,1,39,1
stm,frozenlake_8x8,1,40,2
stm,frozenlake_8x8,1,41,0
stm,frozenlake_8x8,1,42,0
stm,frozenlake_8x8,1,43,0
stm,frozenlake_8x8,1,44,1
stm,frozenlake_8x8,1,45,1
stm,frozenlake_8x8,1,46,0
stm,frozenlake_8x8,1,47,1
stm,frozenlake_8x8,1,48,2
stm,frozenlake_8x8,1,49,0
stm,frozenlake_8x8,1,50,0
stm,frozenlake_8x8,1,51,0
stm,frozenlake_8x8,1,52,0
stm,frozenlake_8x8,1,53,0
stm,frozenlake_8x8,1,54,0
stm,frozenlake_8x8,1,55,1
stm,frozenlake_8x8,1,56,2
stm,frozenlake_8x8,1,57,3
stm,frozenlake_8x8,1,58,2
stm,frozenlake_8x8,1,59,0
stm,frozenlake_8x8,1,60,0
stm,frozenlake_8x8,1,61,0
stm,frozenlake_8x8,1,62,1
stm,frozenlake_8x8,1,63,0
stm,frozenlake_8x8,2,0,1
stm,frozenlake_8x8,2,1,2
stm,frozenlake_8x8,2,2,2
stm,frozenlake_8x8,2,3,2
stm,frozenlake_8x8,2,4,1
stm,frozenlake_8x8,2,5,2
stm,frozenlake_8x8,2,6,1
stm,frozenlake_8x8,2,7,1
stm,frozenlake_8x8,2,8,2
stm,frozenlake_8x8,2,9,2
stm,frozenlake_8x8,2,10,2
stm,frozenlake_8x8,2,11,2
stm,frozenlake_8x8,2,12,2
stm,frozenlake_8x8,2,13,1
stm,frozenlake_8x8,2,14,1
stm,frozenlake_8x8,2,15,1
stm,frozenlake_8x8,2,16,3
stm,frozenlake_8x8,2,17,3
stm,frozenlake_8x8,2,18,3
stm,frozenlake_8x8,2,19,0
stm,frozenlake_8x8,2,20,2
stm,frozenlake_8x8,2,21,2
stm,frozenlake_8x8,2,22,2
stm,frozenlake_8x8,2,23,1
stm,frozenlake_8x8,2,24,2
stm,frozenlake_8x8,2,25,3
stm,frozenlake_8x8,2,26,3
stm,frozenlake_8x8,2,27,2
stm,frozenlake_8x8,2,28,3
stm,frozenlake_8x8,2,29,0
stm,frozenlake_8x8,2,30,1
stm,frozenlake_8x8,2,31,1
stm,frozenlake_8x8,2,32,3
stm,frozenlake_8x8,2,33,3
stm,frozenlake_8x8,2,34,3
stm,frozenlake_8x8,2,35,0
stm,frozenlake_8x8,2,36,2
stm,frozenlake_8x8,2,37,2
stm,frozenlake_8x8,2,38,2
stm,frozenlake_8x8,2,39,1
stm,frozenlake_8x8,2,40,2
stm,frozenlake_8x8,2,41,0
stm,frozenlake_8x8,2,42,0
stm,frozenlake_8x8,2,43,0
stm,frozenlake_8x8,2,44,3
stm,frozenlake_8x8,2,45,3
stm,frozenlake_8x8,2,46,0
stm,frozenlake_8x8,2,47,1
stm,frozenlake_8x8,2,48,2
stm,frozenlake_8x8,2,49,0
stm,frozenlake_8x8,2,50,0
stm,frozenlake_8x8,2,51,0
stm,frozenlake_8x8,2,52,0
stm,frozenlake_8x8,2,53,3
stm,frozenlake_8x8,2,54,0
stm,frozenlake_8x8,2,55,1
stm,frozenlake_8x8,2,56,2
stm,frozenlake_8x8,2,57,3
stm,frozenlake_8x8,2,58,2
stm,frozenlake_8x8,2,59,0
stm,frozenlake_8x8,2,60,0
stm,frozenlake_8x8,2,61,0
stm,frozenlake_8x8,2,62,1
stm,frozenlake_8x8,2,63,0
stm,frozenlake_8x8,3,0,2
stm,frozenlake_8x8,3,1,2
stm,frozenlake_8x8,3,2,1
stm,frozenlake_8x8,3,3,1
stm,frozenlake_8x8,3,4,1
stm,frozenlake_8x8,3,5,1
stm,frozenlake_8x8,3,6,1
stm,frozenlake_8x8,3,7,1
stm,frozenlake_8x8,3,8,2
stm,frozenlake_8x8,3,9,2
stm,frozenlake_8x8,3,10,2
stm,frozenlake_8x8,3,11,2
stm,frozenlake_8x8,3,12,1
stm,frozenlake_8x8,3,13,1
stm,frozenlake_8x8,3,14,1
stm,frozenlake_8x8,3,15,1
stm,frozenlake_8x8,3,16,3
stm,frozenlake_8x8,3,17,2
stm,frozenlake_8x8,3,18,3
stm,frozenlake_8x8,3,19,0
stm,frozenlake_8x8,3,20,2
stm,frozenlake_8x8,3,21,2
stm,frozenlake_8x8,3,22,2
stm,frozenlake_8x8,3,23,1
stm,frozenlake_8x8,3,24,1
stm,frozenlake_8x8,3,25,3
stm,frozenlake_8x8,3,26,3
stm,frozenlake_8x8,3,27,1
stm,frozenlake_8x8,3,28,3
stm,frozenlake_8x8,3,29,0
stm,frozenlake_8x8,3,30,1
stm,frozenlake_8x8,3,31,1
stm,frozenlake_8x8,3,32,1
stm,frozenlake_8x8,3,33,1
stm,frozenlake_8x8,3,34,1
stm,frozenlake_8x8,3,35,0
stm,frozenlake_8x8,3,36,0
stm,frozenlake_8x8,3,37,2
stm,frozenlake_8x8,3,38,2
stm,frozenlake_8x8,3,39,1
stm,frozenlake_8x8,3,40,2
stm,frozenlake_8x8,3,41,0
stm,frozenlake_8x8,3,42,0
stm,frozenlake_8x8,3,43,0
stm,frozenlake_8x8,3,44,0
stm,frozenlake_8x8,3,45,1
stm,frozenlake_8x8,3,46,0
stm,frozenlake_8x8,3,47,1
stm,frozenlake_8x8,3,48,2
stm,frozenlake_8x8,3,49,0
stm,frozenlake_8x8,3,50,0
stm,frozenlake_8x8,3,51,0
stm,frozenlake_8x8,3,52,0
stm,frozenlake_8x8,3,53,0
stm,frozenlake_8x8,3,54,0
stm,frozenlake_8x8,3,55,1
stm,frozenlake_8x8,3,56,2
stm,frozenlake_8x8,3,57,3
stm,frozenlake_8x8,3,58,2
stm,frozenlake_8x8,3,59,0
stm,frozenlake_8x8,3,60,0
stm,frozenlake_8x8,3,61,0
stm,frozenlake_8x8,3,62,0
stm,frozenlake_8x8,3,63,0
stm,frozenlake_8x8,4,0,2
stm,frozenlake_8x8,4,1,1
stm,frozenlake_8x8,4,2,2
stm,frozenlake_8x8,4,3,1
stm,frozenlake_8x8,4,4,1
stm,frozenlake_8x8,4,5,1
stm,frozenlake_8x8,4,6,1
stm,frozenlake_8x8,4,7,1
stm,frozenlake_8x8,4,8,1
stm,frozenlake_8x8,4,9,2
stm,frozenlake_8x8,4,10,1
stm,frozenlake_8x8,4,11,1
stm,frozenlake_8x8,4,12,1
stm,frozenlake_8x8,4,13,1
stm,frozenlake_8x8,4,14,1
stm,frozenlake_8x8,4,15,1
stm,frozenlake_8x8,4,16,1
stm,frozenlake_8x8,4,17,1
stm,frozenlake_8x8,4,18,2
stm,frozenlake_8x8,4,19,0
stm,frozenlake_8x8,4,20,0
stm,frozenlake_8x8,4,21,1
stm,frozenlake_8x8,4,22,2
stm,frozenlake_8x8,4,23,1
stm,frozenlake_8x8,4,24,1
stm,frozenlake_8x8,4,25,2
stm,frozenlake_8x8,4,26,1
stm,frozenlake_8x8,4,27,1
stm,frozenlake_8x8,4,28,2
stm,frozenlake_8x8,4,29,0
stm,frozenlake_8x8,4,30,0
stm,frozenlake_8x8,4,31,1
stm,frozenlake_8x8,4,32,2
stm,frozenlake_8x8,4,33,1
stm,frozenlake_8x8,4,34,1
stm,frozenlake_8x8,4,35,0
stm,frozenlake_8x8,4,36,0
stm,frozenlake_8x8,4,37,1
stm,frozenlake_8x8,4,38,2
stm,frozenlake_8x8,4,39,1
stm,frozenlake_8x8,4,40,2
stm,frozenlake_8x8,4,41,0
stm,frozenlake_8x8,4,42,0
stm,frozenlake_8x8,4,43,0
stm,frozenlake_8x8,4,44,1
stm,frozenlake_8x8,4,45,1
stm,frozenlake_8x8,4,46,0
stm,frozenlake_8x8,4,47,1
stm,frozenlake_8x8,4,48,2
stm,frozenlake_8x8,4,49,0
stm,frozenlake_8x8,4,50,0
stm,frozenlake_8x8,4,51,1
stm,frozenlake_8x8,4,52,0
stm,frozenlake_8x8,4,53,0
stm,frozenlake_8x8,4,54,0
stm,frozenlake_8x8,4,55,1
stm,frozenlake_8x8,4,56,2
stm,frozenlake_8x8,4,57,3
stm,frozenlake_8x8,4,58,2
stm,frozenlake_8x8,4,59,0
stm,frozenlake_8x8,4,60,0
stm,frozenlake_8x8,4,61,0
stm,frozenlake_8x8,4,62,0
stm,frozenlake_8x8,4,63,0
stm,frozenlake_8x8,5,0,1
stm,frozenlake_8x8,5,1,2
stm,frozenlake_8x8,5,2,2
stm,frozenlake_8x8,5,3,1
stm,frozenlake_8x8,5,4,1
stm,frozenlake_8x8,5,5,1
stm,frozenlake_8x8,5,6,1
stm,frozenlake_8x8,5,7,1
stm,frozenlake_8x8,5,8,2
stm,frozenlake_8x8,5,9,2
stm,frozenlake_8x8,5,10,2
stm,frozenlake_8x8,5,11,2
stm,frozenlake_8x8,5,12,2
stm,frozenlake_8x8,5,13,1
stm,frozenlake_8x8,5,14,1
stm,frozenlake_8x8,5,15,1
stm,frozenlake_8x8,5,16,2
stm,frozenlake_8x8,5,17,3
stm,frozenlake_8x8,5,18,3
stm,frozenlake_8x8,5,19,0
stm,frozenlake_8x8,5,20,2
stm,frozenlake_8x8,5,21,2
stm,frozenlake_8x8,5,22,2
stm,frozenlake_8x8,5,23,1
stm,frozenlake_8x8,5,24,2
stm,frozenlake_8x8,5,25,3
stm,frozenlake_8x8,5,26,3
stm,frozenlake_8x8,5,27,2
stm,frozenlake_8x8,5,28,3
stm,frozenlake_8x8,5,29,0
stm,frozenlake_8x8,5,30,1
stm,frozenlake_8x8,5,31,1
stm,frozenlake_8x8,5,32,3
stm,frozenlake_8x8,5,33,3
stm,frozenlake_8x8,5,34,3
stm,frozenlake_8x8,5,35,0
stm,frozenlake_8x8,5,36,3
stm,frozenlake_8x8,5,37,2
stm,frozenlake_8x8,5,38,2
stm,frozenlake_8x8,5,39,1
stm,frozenlake_8x8,5,40,2
stm,frozenlake_8x8,5,41,0
stm,frozenlake_8x8,5,42,0
stm,frozenlake_8x8,5,43,0
stm,frozenlake_8x8,5,44,3
stm,frozenlake_8x8,5,45,3
stm,frozenlake_8x8,5,46,0
stm,frozenlake_8x8,5,47,1
stm,frozenlake_8x8,5,48,2
stm,frozenlake_8x8,5,49,0
stm,frozenlake_8x8,5,50,0
stm,frozenlake_8x8,5,51,0
stm,frozenlake_8x8,5,52,0
stm,frozenlake_8x8,5,53,0
stm,frozenlake_8x8,5,54,0
stm,frozenlake_8x8,5,55,1
stm,frozenlake_8x8,5,56,2
stm,frozenlake_8x8,5,57,3
stm,frozenlake_8x8,5,58,2
stm,frozenlake_8x8,5,59,0
stm,frozenlake_8x8,5,60,0
stm,frozenlake_8x8,5,61,1
stm,frozenlake_8x8,5,62,1
stm,frozenlake_8x8,5,63,0
stm,frozenlake_8x8,6,0,2
stm,frozenlake_8x8,6,1,1
stm,frozenlake_8x8,6,2,2
stm,frozenlake_8x8,6,3,2
stm,frozenlake_8x8,6,4,1
stm,frozenlake_8x8,6,5,1
stm,frozenlake_8x8,6,6,1
stm,frozenlake_8x8,6,7,1
stm,frozenlake_8x8,6,8,1
stm,frozenlake_8x8,6,9,1
stm,frozenlake_8x8,6,10,2
stm,frozenlake_8x8,6,11,1
stm,frozenlake_8x8,6,12,1
stm,frozenlake_8x8,6,13,1
stm,frozenlake_8x8,6,14,1
stm,frozenlake_8x8,6,15,1
stm,frozenlake_8x8,6,16,1
stm,frozenlake_8x8,6,17,2
stm,frozenlake_8x8,6,18,2
stm,frozenlake_8x8,6,19,0
stm,frozenlake_8x8,6,20,0
stm,frozenlake_8x8,6,21,1
stm,frozenlake_8x8,6,22,1
stm,frozenlake_8x8,6,23,1
stm,frozenlake_8x8,6,24,2
stm,frozenlake_8x8,6,25,1
stm,frozenlake_8x8,6,26,1
stm,frozenlake_8x8,6,27,1
stm,frozenlake_8x8,6,28,2
stm,frozenlake_8x8,6,29,0
stm,frozenlake_8x8,6,30,0
stm,frozenlake_8x8,6,31,1
stm,frozenlake_8x8,6,32,1
stm,frozenlake_8x8,6,33,1
stm,frozenlake_8x8,6,34,1
stm,frozenlake_8x8,6,35,0
stm,frozenlake_8x8,6,36,0
stm,frozenlake_8x8,6,37,3
stm,frozenlake_8x8,6,38,2
stm,frozenlake_8x8,6,39,1
stm,frozenlake_8x8,6,40,2
stm,frozenlake_8x8,6,41,0
stm,frozenlake_8x8,6,42,0
stm,frozenlake_8x8,6,43,0
stm,frozenlake_8x8,6,44,1
stm,frozenlake_8x8,6,45,1
stm,frozenlake_8x8,6,46,0
stm,frozenlake_8x8,6,47,1
stm,frozenlake_8x8,6,48,2
stm,frozenlake_8x8,6,49,0
stm,frozenlake_8x8,6,50,0
stm,frozenlake_8x8,6,51,1
stm,frozenlake_8x8,6,52,0
stm,frozenlake_8x8,6,53,0
stm,frozenlake_8x8,6,54,0
stm,frozenlake_8x8,6,55,1
stm,frozenlake_8x8,6,56,2
stm,frozenlake_8x8,6,57,3
stm,frozenlake_8x8,6,58,2
stm,frozenlake_8x8,6,59,0
stm,frozenlake_8x8,6,60,0
stm,frozenlake_8x8,6,61,0
stm,frozenlake_8x8,6,62,0
stm,frozenlake_8x8,6,63,0
stm,frozenlake_8x8,7,0,1
stm,frozenlake_8x8,7,1,1
stm,frozenlake_8x8,7,2,2
stm,frozenlake_8x8,7,3,2
stm,frozenlake_8x8,7,4,1
stm,frozenlake_8x8,7,5,1
stm,frozenlake_8x8,7,6,1
stm,frozenlake_8x8,7,7,0
stm,frozenlake_8x8,7,8,2
stm,frozenlake_8x8,7,9,2
stm,frozenlake_8x8,7,10,2
stm,frozenlake_8x8,7,11,2
stm,frozenlake_8x8,7,12,2
stm,frozenlake_8x8,7,13,1
stm,frozenlake_8x8,7,14,1
stm,frozenlake_8x8,7,15,1
stm,frozenlake_8x8,7,16,2
stm,frozenlake_8x8,7,17,3
stm,frozenlake_8x8,7,18,3
stm,frozenlake_8x8,7,19,0
stm,frozenlake_8x8,7,20,2
stm,frozenlake_8x8,7,21,2
stm,frozenlake_8x8,7,22,1
stm,frozenlake_8x8,7,23,1
stm,frozenlake_8x8,7,24,2
stm,frozenlake_8x8,7,25,3
stm,frozenlake_8x8,7,26,3
stm,frozenlake_8x8,7,27,1
stm,frozenlake_8x8,7,28,3
stm,frozenlake_8x8,7,29,0
stm,frozenlake_8x8,7,30,2
stm,frozenlake_8x8,7,31,1
stm,frozenlake_8x8,7,32,1
stm,frozenlake_8x8,7,33,1
stm,frozenlake_8x8,7,34,1
stm,frozenlake_8x8,7,35,0
stm,frozenlake_8x8,7,36,2
stm,frozenlake_8x8,7,37,2
stm,frozenlake_8x8,7,38,2
stm,frozenlake_8x8,7,39,1
stm,frozenlake_8x8,7,40,2
stm,frozenlake_8x8,7,41,0
stm,frozenlake_8x8,7,42,0
stm,frozenlake_8x8,7,43,0
stm,frozenlake_8x8,7,44,0
stm,frozenlake_8x8,7,45,2
stm,frozenlake_8x8,7,46,0
stm,frozenlake_8x8,7,47,1
stm,frozenlake_8x8,7,48,2
stm,frozenlake_8x8,7,49,0
stm,frozenlake_8x8,7,50,0
stm,frozenlake_8x8,7,51,1
stm,frozenlake_8x8,7,52,0
stm,frozenlake_8x8,7,53,0
stm,frozenlake_8x8,7,54,0
stm,frozenlake_8x8,7,55,1
stm,frozenlake_8x8,7,56,2
stm,frozenlake_8x8,7,57,2
stm,frozenlake_8x8,7,58,2
stm,frozenlake_8x8,7,59,0
stm,frozenlake_8x8,7,60,0
stm,frozenlake_8x8,7,61,0
stm,frozenlake_8x8,7,62,2
stm,frozenlake_8x8,7,63,0
stm,frozenlake_8x8,8,0,1
stm,frozenlake_8x8,8,1,1
stm,frozenlake_8x8,8,2,2
stm,frozenlake_8x8,8,3,2
stm,frozenlake_8x8,8,4,2
stm,frozenlake_8x8,8,5,1
stm,frozenlake_8x8,8,6,1
stm,frozenlake_8x8,8,7,1
stm,frozenlake_8x8,8,8,2
stm,frozenlake_8x8,8,9,2
stm,frozenlake_8x8,8,10,2
stm,frozenlake_8x8,8,11,2
stm,frozenlake_8x8,8,12,2
stm,frozenlake_8x8,8,13,2
stm,frozenlake_8x8,8,14,1
stm,frozenlake_8x8,8,15,1
stm,frozenlake_8x8,8,16,3
stm,frozenlake_8x8,8,17,3
stm,frozenlake_8x8,8,18,3
stm,frozenlake_8x8,8,19,0
stm,frozenlake_8x8,8,20,3
stm,frozenlake_8x8,8,21,2
stm,frozenlake_8x8,8,22,1
stm,frozenlake_8x8,8,23,1
stm,frozenlake_8x8,8,24,1
stm,frozenlake_8x8,8,25,1
stm,frozenlake_8x8,8,26,2
stm,frozenlake_8x8,8,27,1
stm,frozenlake_8x8,8,28,2
stm,frozenlake_8x8,8,29,0
stm,frozenlake_8x8,8,30,2
stm,frozenlake_8x8,8,31,1
stm,frozenlake_8x8,8,32,1
stm,frozenlake_8x8,8,33,1
stm,frozenlake_8x8,8,34,1
stm,frozenlake_8x8,8,35,0
stm,frozenlake_8x8,8,36,0
stm,frozenlake_8x8,8,37,3
stm,frozenlake_8x8,8,38,2
stm,frozenlake_8x8,8,39,1
stm,frozenlake_8x8,8,40,2
stm,frozenlake_8x8,8,41,0
stm,frozenlake_8x8,8,42,0
stm,frozenlake_8x8,8,43,0
stm,frozenlake_8x8,8,44,0
stm,frozenlake_8x8,8,45,2
stm,frozenlake_8x8,8,46,0
stm,frozenlake_8x8,8,47,1
stm,frozenlake_8x8,8,48,2
stm,frozenlake_8x8,8,49,0
stm,frozenlake_8x8,8,50,0
stm,frozenlake_8x8,8,51,0
stm,frozenlake_8x8,8,52,0
stm,frozenlake_8x8,8,53,0
stm,frozenlake_8x8,8,54,0
stm,frozenlake_8x8,8,55,1
stm,frozenlake_8x8,8,56,2
stm,frozenlake_8x8,8,57,3
stm,frozenlake_8x8,8,58,2
stm,frozenlake_8x8,8,59,0
stm,frozenlake_8x8,8,60,0
stm,frozenlake_8x8,8,61,0
stm,frozenlake_8x8,8,62,0
stm,frozenlake_8x8,8,63,0
stm,frozenlake_8x8,9,0,2
stm,frozenlake_8x8,9,1,2
stm,frozenlake_8x8,9,2,1
stm,frozenlake_8x8,9,3,1
stm,frozenlake_8x8,9,4,2
stm,frozenlake_8x8,9,5,2
stm,frozenlake_8x8,9,6,1
stm,frozenlake_8x8,9,7,1
stm,frozenlake_8x8,9,8,3
stm,frozenlake_8x8,9,9,2
stm,frozenlake_8x8,9,10,2
stm,frozenlake_8x8,9,11,2
stm,frozenlake_8x8,9,12,2
stm,frozenlake_8x8,9,13,1
stm,frozenlake_8x8,9,14,1
stm,frozenlake_8x8,9,15,1
stm,frozenlake_8x8,9,16,3
stm,frozenlake_8x8,9,17,3
stm,frozenlake_8x8,9,18,3
stm,frozenlake_8x8,9,19,0
stm,frozenlake_8x8,9,20,2
stm,frozenlake_8x8,9,21,2
stm,frozenlake_8x8,9,22,1
stm,frozenlake_8x8,9,23,1
stm,frozenlake_8x8,9,24,3
stm,frozenlake_8x8,9,25,3
stm,frozenlake_8x8,9,26,3
stm,frozenlake_8x8,9,27,0
stm,frozenlake_8x8,9,28,3
stm,frozenlake_8x8,9,29,0
stm,frozenlake_8x8,9,30,2
stm,frozenlake_8x8,9,31,1
stm,frozenlake_8x8,9,32,2
stm,frozenlake_8x8,9,33,1
stm,frozenlake_8x8,9,34,1
stm,frozenlake_8x8,9,35,0
stm,frozenlake_8x8,9,36,0
stm,frozenlake_8x8,9,37,2
stm,frozenlake_8x8,9,38,2
stm,frozenlake_8x8,9,39,1
stm,frozenlake_8x8,9,40,2
stm,frozenlake_8x8,9,41,0
stm,frozenlake_8x8,9,42,0
stm,frozenlake_8x8,9,43,0
stm,frozenlake_8x8,9,44,0
stm,frozenlake_8x8,9,45,3
stm,frozenlake_8x8,9,46,0
stm,frozenlake_8x8,9,47,1
stm,frozenlake_8x8,9,48,2
stm,frozenlake_8x8,9,49,0
stm,frozenlake_8x8,9,50,0
stm,frozenlake_8x8,9,51,0
stm,frozenlake_8x8,9,52,0
stm,frozenlake_8x8,9,53,0
stm,frozenlake_8x8,9,54,0
stm,frozenlake_8x8,9,55,1
stm,frozenlake_8x8,9,56,2
stm,frozenlake_8x8,9,57,3
stm,frozenlake_8x8,9,58,2
stm,frozenlake_8x8,9,59,0
stm,frozenlake_8x8,9,60,0
stm,frozenlake_8x8,9,61,0
stm,frozenlake_8x8,9,62,0
stm,frozenlake_8x8,9,63,0
stm,frozenlake_8x8,10,0,1
stm,frozenlake_8x8,10,1,0
stm,frozenlake_8x8,10,2,2
stm,frozenlake_8x8,10,3,1
stm,frozenlake_8x8,10,4,1
stm,frozenlake_8x8,10,5,1
stm,frozenlake_8x8,10,6,1
stm,frozenlake_8x8,10,7,1
stm,frozenlake_8x8,10,8,2
stm,frozenlake_8x8,10,9,2
stm,frozenlake_8x8,10,10,2
stm,frozenlake_8x8,10,11,2
stm,frozenlake_8x8,10,12,1
stm,frozenlake_8x8,10,13,1
stm,frozenlake_8x8,10,14,1
stm,frozenlake_8x8,10,15,1
stm,frozenlake_8x8,10,16,1
stm,frozenlake_8x8,10,17,1
stm,frozenlake_8x8,10,18,2
stm,frozenlake_8x8,10,19,0
stm,frozenlake_8x8,10,20,2
stm,frozenlake_8x8,10,21,2
stm,frozenlake_8x8,10,22,2
stm,frozenlake_8x8,10,23,1
stm,frozenlake_8x8,10,24,2
stm,frozenlake_8x8,10,25,1
stm,frozenlake_8x8,10,26,2
